dt_data_competencia,nm_adm_desl,cd_uf,nm_uf,cd_divisao,nm_grupo,nm_divisao,saldo_total
2024-06-01,Desligado,42,Santa Catarina,86,Atividades de atendimento hospitalar,Atividades de atenção à saúde humana,-1467.0
2024-06-01,Desligado,42,Santa Catarina,86,Atividades de atenção à saúde humana não especificadas anteriormente,Atividades de atenção à saúde humana,-60.0
2024-06-01,Desligado,42,Santa Catarina,87,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",-32.0
2024-06-01,Admitido,42,Santa Catarina,87,Atividades de assistência social prestadas em residências coletivas e particulares,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",78.0
2024-06-01,Desligado,42,Santa Catarina,87,Atividades de assistência social prestadas em residências coletivas e particulares,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",-49.0
2024-06-01,Admitido,42,Santa Catarina,87,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",40.0
2024-06-01,Desligado,42,Santa Catarina,87,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infraestrutura e apoio a pacientes prestadas em residências coletivas e particulares","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",-331.0
2024-06-01,Admitido,42,Santa Catarina,87,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infraestrutura e apoio a pacientes prestadas em residências coletivas e particulares","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",385.0
2024-06-01,Desligado,42,Santa Catarina,88,Serviços de assistência social sem alojamento,Serviços de assistência social sem alojamento,-146.0
2024-06-01,Admitido,42,Santa Catarina,88,Serviços de assistência social sem alojamento,Serviços de assistência social sem alojamento,161.0
2024-06-01,Desligado,42,Santa Catarina,9,"Atividades de apoio à extração de minerais, exceto petróleo e gás natural",Atividades de apoio à extração de minerais,-3.0
2024-06-01,Admitido,42,Santa Catarina,9,"Atividades de apoio à extração de minerais, exceto petróleo e gás natural",Atividades de apoio à extração de minerais,9.0
2024-06-01,Admitido,42,Santa Catarina,9,Atividades de apoio à extração de petróleo e gás natural,Atividades de apoio à extração de minerais,5.0
2024-06-01,Desligado,42,Santa Catarina,9,Atividades de apoio à extração de petróleo e gás natural,Atividades de apoio à extração de minerais,-1.0
2024-06-01,Admitido,42,Santa Catarina,90,"Atividades artísticas, criativas e de espetáculos","Atividades artísticas, criativas e de espetáculos",31.0
2024-06-01,Desligado,42,Santa Catarina,90,"Atividades artísticas, criativas e de espetáculos","Atividades artísticas, criativas e de espetáculos",-25.0
2024-06-01,Admitido,42,Santa Catarina,91,Atividades ligadas ao patrimônio cultural e ambiental,Atividades ligadas ao patrimônio cultural e ambiental,93.0
2024-06-01,Desligado,42,Santa Catarina,91,Atividades ligadas ao patrimônio cultural e ambiental,Atividades ligadas ao patrimônio cultural e ambiental,-48.0
2024-06-01,Admitido,42,Santa Catarina,92,Atividades de exploração de jogos de azar e apostas,Atividades de exploração de jogos de azar e apostas,1.0
2024-06-01,Desligado,42,Santa Catarina,93,Atividades de recreação e lazer,Atividades esportivas e de recreação e lazer,-211.0
2024-06-01,Admitido,42,Santa Catarina,93,Atividades esportivas,Atividades esportivas e de recreação e lazer,573.0
2024-06-01,Desligado,42,Santa Catarina,93,Atividades esportivas,Atividades esportivas e de recreação e lazer,-487.0
2024-06-01,Admitido,42,Santa Catarina,93,Atividades de recreação e lazer,Atividades esportivas e de recreação e lazer,247.0
2024-06-01,Admitido,42,Santa Catarina,94,Atividades de associações de defesa de direitos sociais,Atividades de organizações associativas,504.0
2024-06-01,Desligado,42,Santa Catarina,94,"Atividades de organizações associativas patronais, empresariais e profissionais",Atividades de organizações associativas,-270.0
2024-06-01,Desligado,42,Santa Catarina,94,Atividades de organizações sindicais,Atividades de organizações associativas,-26.0
2024-06-01,Admitido,42,Santa Catarina,94,Atividades de organizações sindicais,Atividades de organizações associativas,34.0
2024-06-01,Admitido,42,Santa Catarina,94,Atividades de organizações associativas não especificadas anteriormente,Atividades de organizações associativas,180.0
2024-06-01,Desligado,42,Santa Catarina,94,Atividades de organizações associativas não especificadas anteriormente,Atividades de organizações associativas,-174.0
2024-06-01,Admitido,42,Santa Catarina,94,"Atividades de organizações associativas patronais, empresariais e profissionais",Atividades de organizações associativas,227.0
2024-06-01,Desligado,42,Santa Catarina,94,Atividades de associações de defesa de direitos sociais,Atividades de organizações associativas,-505.0
2024-06-01,Admitido,42,Santa Catarina,95,Reparação e manutenção de equipamentos de informática e comunicação,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,79.0
2024-06-01,Desligado,42,Santa Catarina,95,Reparação e manutenção de equipamentos de informática e comunicação,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,-81.0
2024-06-01,Desligado,42,Santa Catarina,95,Reparação e manutenção de objetos e equipamentos pessoais e domésticos,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,-105.0
2024-06-01,Admitido,42,Santa Catarina,95,Reparação e manutenção de objetos e equipamentos pessoais e domésticos,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,90.0
2024-06-01,Desligado,42,Santa Catarina,96,Outras atividades de serviços pessoais,Outras atividades de serviços pessoais,-697.0
2024-06-01,Admitido,42,Santa Catarina,96,Outras atividades de serviços pessoais,Outras atividades de serviços pessoais,774.0
2024-06-01,Desligado,42,Santa Catarina,97,Serviços domésticos,Serviços domésticos,-3.0
2024-06-01,Admitido,42,Santa Catarina,97,Serviços domésticos,Serviços domésticos,14.0
2024-07-01,Admitido,42,Santa Catarina,0,Atividade Econômica não informada,Atividade Econômica não informada,2.0
2024-07-01,Admitido,42,Santa Catarina,03,Pesca,Pesca e aqüicultura,-1.0
2024-07-01,Admitido,42,Santa Catarina,1,Produção de lavouras temporárias,"Agricultura, pecuária e serviços relacionados",780.0
2024-07-01,Desligado,42,Santa Catarina,1,Pecuária,"Agricultura, pecuária e serviços relacionados",-701.0
2024-07-01,Desligado,42,Santa Catarina,1,Produção de lavouras permanentes,"Agricultura, pecuária e serviços relacionados",-490.0
2024-07-01,Admitido,42,Santa Catarina,1,Produção de lavouras permanentes,"Agricultura, pecuária e serviços relacionados",430.0
2024-07-01,Desligado,42,Santa Catarina,1,Produção de sementes e mudas certificadas,"Agricultura, pecuária e serviços relacionados",-40.0
2024-07-01,Desligado,42,Santa Catarina,1,Horticultura e floricultura,"Agricultura, pecuária e serviços relacionados",-47.0
2024-07-01,Admitido,42,Santa Catarina,1,Horticultura e floricultura,"Agricultura, pecuária e serviços relacionados",37.0
2024-07-01,Admitido,42,Santa Catarina,1,Pecuária,"Agricultura, pecuária e serviços relacionados",700.0
2024-07-01,Admitido,42,Santa Catarina,1,Produção de sementes e mudas certificadas,"Agricultura, pecuária e serviços relacionados",46.0
2024-07-01,Desligado,42,Santa Catarina,1,Produção de lavouras temporárias,"Agricultura, pecuária e serviços relacionados",-643.0
2024-07-01,Admitido,42,Santa Catarina,1,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,"Agricultura, pecuária e serviços relacionados",474.0
2024-07-01,Desligado,42,Santa Catarina,1,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,"Agricultura, pecuária e serviços relacionados",-521.0
2024-07-01,Desligado,42,Santa Catarina,10,Preservação do pescado e fabricação de produtos do pescado,Fabricação de produtos alimentícios,-457.0
2024-07-01,Admitido,42,Santa Catarina,10,Fabricação de outros produtos alimentícios,Fabricação de produtos alimentícios,2136.0
2024-07-01,Desligado,42,Santa Catarina,10,Laticínios,Fabricação de produtos alimentícios,-449.0
2024-07-01,Desligado,42,Santa Catarina,10,Fabricação de outros produtos alimentícios,Fabricação de produtos alimentícios,-2098.0
2024-07-01,Desligado,42,Santa Catarina,10,Fabricação de óleos e gorduras vegetais e animais,Fabricação de produtos alimentícios,-28.0
2024-07-01,Desligado,42,Santa Catarina,10,"Moagem, fabricação de produtos amiláceos e de alimentos para animais",Fabricação de produtos alimentícios,-408.0
2024-07-01,Admitido,42,Santa Catarina,10,Torrefação e moagem de café,Fabricação de produtos alimentícios,4.0
2024-07-01,Desligado,42,Santa Catarina,10,"Fabricação de conservas de frutas, legumes e outros vegetais",Fabricação de produtos alimentícios,-74.0
2024-07-01,Admitido,42,Santa Catarina,10,Laticínios,Fabricação de produtos alimentícios,445.0
2024-07-01,Admitido,42,Santa Catarina,10,"Fabricação de conservas de frutas, legumes e outros vegetais",Fabricação de produtos alimentícios,72.0
2024-07-01,Admitido,42,Santa Catarina,10,Fabricação de óleos e gorduras vegetais e animais,Fabricação de produtos alimentícios,34.0
2024-07-01,Admitido,42,Santa Catarina,10,Abate e fabricação de produtos de carne,Fabricação de produtos alimentícios,3412.0
2024-07-01,Admitido,42,Santa Catarina,10,Preservação do pescado e fabricação de produtos do pescado,Fabricação de produtos alimentícios,408.0
2024-07-01,Desligado,42,Santa Catarina,10,Torrefação e moagem de café,Fabricação de produtos alimentícios,-2.0
2024-07-01,Desligado,42,Santa Catarina,10,Abate e fabricação de produtos de carne,Fabricação de produtos alimentícios,-3392.0
2024-07-01,Admitido,42,Santa Catarina,10,"Moagem, fabricação de produtos amiláceos e de alimentos para animais",Fabricação de produtos alimentícios,449.0
2024-07-01,Admitido,42,Santa Catarina,11,Fabricação de bebidas alcoólicas,Fabricação de bebidas,131.0
2024-07-01,Desligado,42,Santa Catarina,11,Fabricação de bebidas alcoólicas,Fabricação de bebidas,-109.0
2024-07-01,Admitido,42,Santa Catarina,11,Fabricação de bebidas não alcoólicas,Fabricação de bebidas,154.0
2024-07-01,Desligado,42,Santa Catarina,11,Fabricação de bebidas não alcoólicas,Fabricação de bebidas,-128.0
2024-07-01,Desligado,42,Santa Catarina,12,Fabricação de produtos do fumo,Fabricação de produtos do fumo,-8.0
2024-07-01,Admitido,42,Santa Catarina,12,Processamento industrial do fumo,Fabricação de produtos do fumo,4.0
2024-07-01,Admitido,42,Santa Catarina,12,Fabricação de produtos do fumo,Fabricação de produtos do fumo,4.0
2024-07-01,Desligado,42,Santa Catarina,12,Processamento industrial do fumo,Fabricação de produtos do fumo,-202.0
2024-07-01,Desligado,42,Santa Catarina,13,Fabricação de tecidos de malha,Fabricação de produtos têxteis,-513.0
2024-07-01,Admitido,42,Santa Catarina,13,"Fabricação de artefatos têxteis, exceto vestuário",Fabricação de produtos têxteis,1116.0
2024-07-01,Desligado,42,Santa Catarina,13,"Tecelagem, exceto malha",Fabricação de produtos têxteis,-372.0
2024-07-01,Admitido,42,Santa Catarina,13,Preparação e fiação de fibras têxteis,Fabricação de produtos têxteis,391.0
2024-07-01,Admitido,42,Santa Catarina,13,"Acabamentos em fios, tecidos e artefatos têxteis",Fabricação de produtos têxteis,714.0
2024-07-01,Desligado,42,Santa Catarina,13,"Acabamentos em fios, tecidos e artefatos têxteis",Fabricação de produtos têxteis,-690.0
2024-07-01,Admitido,42,Santa Catarina,13,"Tecelagem, exceto malha",Fabricação de produtos têxteis,330.0
2024-07-01,Desligado,42,Santa Catarina,13,"Fabricação de artefatos têxteis, exceto vestuário",Fabricação de produtos têxteis,-940.0
2024-07-01,Admitido,42,Santa Catarina,13,Fabricação de tecidos de malha,Fabricação de produtos têxteis,481.0
2024-07-01,Desligado,42,Santa Catarina,13,Preparação e fiação de fibras têxteis,Fabricação de produtos têxteis,-304.0
2024-07-01,Desligado,42,Santa Catarina,14,Fabricação de artigos de malharia e tricotagem,Confecção de artigos do vestuário e acessórios,-155.0
2024-07-01,Admitido,42,Santa Catarina,14,Confecção de artigos do vestuário e acessórios,Confecção de artigos do vestuário e acessórios,5627.0
2024-07-01,Desligado,42,Santa Catarina,14,Confecção de artigos do vestuário e acessórios,Confecção de artigos do vestuário e acessórios,-5505.0
2024-07-01,Admitido,42,Santa Catarina,14,Fabricação de artigos de malharia e tricotagem,Confecção de artigos do vestuário e acessórios,225.0
