"Código","Unidade Territorial","UF","Referência","Número de famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Número de famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor médio do benefício do Programa Bolsa Família (até outubro/2021)","Valor médio do benefício do Programa Bolsa Família (a partir de março/2023)"
"420020","AGROLÂNDIA","SC","03/2016","103","","15756,00","","152,97",""
"420020","AGROLÂNDIA","SC","05/2018","78","","11710","","150,13",""
"420020","AGROLÂNDIA","SC","04/2016","108","","17754","","164,39",""
"420020","AGROLÂNDIA","SC","07/2012","199","","26848","","134,91",""
"420020","AGROLÂNDIA","SC","09/2012","196","","26156","","133,45",""
"420020","AGROLÂNDIA","SC","06/2018","78","","11587","","148,55",""
"420020","AGROLÂNDIA","SC","07/2016","110","","20105,00","","182,77",""
"420020","AGROLÂNDIA","SC","12/2012","207","","27072","","130,78",""
"420020","AGROLÂNDIA","SC","03/2021","92","","15621","","169,79",""
"420020","AGROLÂNDIA","SC","03/2012","217","","26956","","124,22",""
"420020","AGROLÂNDIA","SC","02/2012","213","","24704","","115,98",""
"420020","AGROLÂNDIA","SC","08/2016","116","","21514","","185,47",""
"420020","AGROLÂNDIA","SC","04/2012","214","","26614","","124,36",""
"420020","AGROLÂNDIA","SC","02/2018","82","","13304","","162,24",""
"420020","AGROLÂNDIA","SC","12/2007","302","","18356","","60,78",""
"420020","AGROLÂNDIA","SC","05/2021","97","","9041","","93,21",""
"420020","AGROLÂNDIA","SC","06/2016","110","","17902","","162,75",""
"420020","AGROLÂNDIA","SC","02/2021","92","","15707","","170,73",""
"420020","AGROLÂNDIA","SC","07/2007","301","","15430","","51,26",""
"420020","AGROLÂNDIA","SC","10/2012","199","","26488","","133,11",""
"420020","AGROLÂNDIA","SC","04/2018","76","","11893","","156,49",""
"420020","AGROLÂNDIA","SC","10/2021","93","","9987","","107,39",""
"420020","AGROLÂNDIA","SC","06/2012","205","","27010","","131,76",""
"420020","AGROLÂNDIA","SC","12/2016","86","","15438","","179,51",""
"420020","AGROLÂNDIA","SC","03/2018","82","","13227","","161,30",""
"420020","AGROLÂNDIA","SC","07/2018","82","","12672","","154,54",""
"420020","AGROLÂNDIA","SC","01/2012","212","","25228","","119,00",""
"420020","AGROLÂNDIA","SC","09/2021","93","","9925","","106,72",""
"420020","AGROLÂNDIA","SC","08/2012","196","","26196","","133,65",""
"420020","AGROLÂNDIA","SC","04/2013","189","","25208","","133,38",""
"420020","AGROLÂNDIA","SC","11/2013","166","","22388","","134,87",""
"420020","AGROLÂNDIA","SC","03/2013","197","","27218","","138,16",""
"420020","AGROLÂNDIA","SC","11/2020","93","","6061","","65,17",""
"420020","AGROLÂNDIA","SC","01/2020","87","","15033,00","","172,79",""
"420020","AGROLÂNDIA","SC","02/2020","85","","14814","","174,28",""
"420020","AGROLÂNDIA","SC","03/2020","89","","15718","","176,61",""
