anexo_padronizado,coluna,cod_conta,conta,linhas,municipios,anos,primeiro_ano,ultimo_ano
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,24.722 - Telecomunicações,44,12,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,25 - Energia,173,55,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,25.751 - Conservação de Energia,7,3,6,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,25.752 - Energia Elétrica,159,51,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,26 - Transporte,1159,231,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,26.122 - Administração Geral,35,8,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,26.781 - Transporte Aéreo,21,6,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,26.782 - Transporte Rodoviário,1108,225,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,26.784 - Transporte Hidroviário,9,2,6,2017,2023
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,26.785 - Transportes Especiais,3,2,2,2020,2022
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,27 - Desporto e Lazer,1333,261,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,27.122 - Administração Geral,56,12,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,27.811 - Desporto de Rendimento,43,18,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,27.812 - Desporto Comunitário,1198,250,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,27.813 - Lazer,157,46,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,28 - Encargos Especiais,870,203,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,28.841 - Refinanciamento da Dívida Interna,12,3,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,28.843 - Serviço da Dívida Interna,121,58,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,28.844 - Serviço da Dívida Externa,2,1,2,2022,2023
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,28.845 - Outras Transferências,186,52,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,28.846 - Outros Encargos Especiais,566,138,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,Despesas Exceto Intraorçamentárias,2095,294,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,Despesas Intraorçamentárias,350,68,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU01 - Demais Subfunções,2,2,2,2017,2023
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU02 - Demais Subfunções,13,5,5,2017,2021
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU03 - Demais Subfunções,11,5,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU04 - Demais Subfunções,223,63,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU05 - Demais Subfunções,8,5,6,2017,2023
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU06 - Demais Subfunções,89,26,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU08 - Demais Subfunções,112,50,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU09 - Demais Subfunções,15,5,7,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU10 - Demais Subfunções,87,35,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU11 - Demais Subfunções,2,2,2,2021,2023
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU12 - Demais Subfunções,510,164,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU13 - Demais Subfunções,57,22,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU14 - Demais Subfunções,74,27,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU15 - Demais Subfunções,150,50,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU16 - Demais Subfunções,24,8,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU17 - Demais Subfunções,74,20,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU18 - Demais Subfunções,42,17,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU19 - Demais Subfunções,6,3,4,2019,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU20 - Demais Subfunções,170,66,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU22 - Demais Subfunções,8,4,5,2017,2021
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU23 - Demais Subfunções,80,22,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU24 - Demais Subfunções,48,9,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU25 - Demais Subfunções,7,2,7,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU26 - Demais Subfunções,75,24,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU27 - Demais Subfunções,43,16,8,2017,2024
Anexo I-E,Inscrição de Restos a Pagar Processados,TotalDespesas,FU28 - Demais Subfunções,68,28,8,2017,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",44,20,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.00.00.00,"3.1.91.00.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",31,20,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.04.00.00,3.1.91.04.00 - Contratação por Tempo Determinado,1,1,1,2024,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,42,20,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.00.00,3.1.91.13.00.00 - Contribuições Patronais,30,19,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.02.00,3.1.91.13.02 - Contribuições previdenciárias - INSS,2,2,2,2021,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.03.00,3.1.91.13.03 - Contribuição Patronal para o RPPS - Intraorçamentária,7,7,2,2018,2019
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.03.00,3.1.91.13.03.00 - Contribuição Patronal para o RPPS - Intraorçamentária,22,16,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.04.00,3.1.91.13.04 - Contribuição de salário-educação,1,1,1,2020,2020
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,7,6,4,2020,2023
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,28,14,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.13.99.00,3.1.91.13.99.00 - Outras Obrigações Patronais - Intraorçamentária,13,7,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.92.00.00,3.1.91.92.00 - Despesas de Exercícios Anteriores,2,2,2,2021,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.94.00.00,3.1.91.94.00.00 - Indenizações e Restituições Trabalhistas,1,1,1,2016,2016
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.96.00.00,3.1.91.96.00 - Ressarcimento de Despesas de Pessoal Requisitado,1,1,1,2018,2018
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.1.91.99.00.00,3.1.91.99.00 - A Classificar,2,1,2,2020,2023
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.2.91.00.00.00,"3.2.91.00.00 - Aplicação direta decorrente de operação entre Órgãos, fundos e entidades integrantes dos OFSS",5,4,4,2020,2023
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.3.91.00.00.00,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",52,23,5,2020,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI3.3.91.00.00.00,"3.3.91.00.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",18,10,4,2013,2016
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI4.4.91.00.00.00,"4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",1,1,1,2021,2021
Anexo I-F,Restos a Pagar Não Processados Cancelados,DI4.6.91.00.00.00,"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS",3,3,3,2021,2023
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,1698,287,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.0.00.00.00.00,3.0.00.00.00.00 - Despesas Correntes,861,246,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,441,173,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.00.00.00.00,3.1.00.00.00.00 - Pessoal e Encargos Sociais,173,91,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.20.00.00.00,3.1.20.00.00 - Transferências à União,1,1,1,2024,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.20.00.00.00,3.1.20.00.00.00 - Transferências à União,1,1,1,2014,2014
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.40.00.00.00,3.1.40.00.00 - Transferências a Municípios,3,1,3,2021,2023
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.50.00.00.00,3.1.50.00.00 - Transferências a Instituições Privadas Sem Fins Lucrativos,2,1,2,2023,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.50.00.00.00,3.1.50.00.00 - Transferências a Instituições Sem Fins Lucrativos,1,1,1,2018,2018
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.50.00.00.00,3.1.50.00.00.00 - Transferências a Instituições Sem Fins Lucrativos,1,1,1,2016,2016
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.71.00.00.00,3.1.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio,110,71,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.71.00.00.00,3.1.71.00.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio,38,35,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,372,156,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.00.00.00,3.1.90.00.00.00 - Aplicações Diretas,138,74,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.01.00.00,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",23,17,6,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.01.00.00,"3.1.90.01.00 - Aposentadorias, Reserva Remunerada e Reformas",3,3,1,2022,2022
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.01.00.00,"3.1.90.01.00.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",6,5,3,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.03.00.00,3.1.90.03.00 - Pensões,1,1,1,2022,2022
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.03.00.00,3.1.90.03.00 - Pensões do RPPS e do Militar,3,3,3,2019,2023
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.03.00.00,3.1.90.03.00.00 - Pensões do RPPS e do Militar,4,4,3,2014,2016
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.04.00.00,3.1.90.04.00 - Contratação por Tempo Determinado,34,20,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.04.00.00,3.1.90.04.00.00 - Contratação por Tempo Determinado,14,8,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.05.00.00,3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar,6,4,4,2018,2021
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.05.00.00,3.1.90.05.00.00 - Outros Benefícios Previdenciários do Servidor ou do Militar,1,1,1,2017,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.05.00.00,3.1.90.05.00.00 - Outros Benefícios Previdenciários do servidor ou do militar,6,4,2,2014,2015
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.07.00.00,3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência,3,2,2,2023,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.07.00.00,3.1.90.07.00.00 - Contribuição a Entidades Fechadas de Previdência,1,1,1,2015,2015
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.09.00.00,3.1.90.09.00.00 - Salário-Família,1,1,1,2014,2014
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,162,93,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.11.00.00,3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,68,47,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,188,108,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.00.00,3.1.90.13.00.00 - Obrigações Patronais,62,45,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,23,21,6,2019,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.01.00,3.1.90.13.01.00 - FGTS,8,7,4,2014,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,149,93,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.02.00,3.1.90.13.02.00 - Contribuições Previdenciárias - INSS,53,41,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.08.00,3.1.90.13.08 - Contribuições Previdenciárias - RPPS - Pessoal Ativo,1,1,1,2023,2023
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.08.00,3.1.90.13.08.00 - Plano de Seg. Soc. do Servidor - Pessoal Ativo,1,1,1,2014,2014
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.10.00,3.1.90.13.10 - Contribuições previdenciárias - RPPS - pessoal inativo,1,1,1,2023,2023
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.18.00,3.1.90.13.18 - Contribuição para o PIS/PASEP s/ folha Pagto.,9,6,3,2021,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.40.00,3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes,4,2,3,2021,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.99.00,3.1.90.13.99 - Outras Obrigações Patronais,23,16,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.13.99.00,3.1.90.13.99.00 - Outras Obrigações Patronais,7,6,4,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,16,10,6,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.16.00.00,3.1.90.16.00.00 - Outras Despesas Variáveis - Pessoal Civil,7,5,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.17.00.00,3.1.90.17.00 - Outras Despesas Variáveis - Pessoal Militar,2,2,1,2018,2018
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,13,10,6,2019,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.91.00.00,3.1.90.91.00.00 - Sentenças Judiciais,4,4,3,2015,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.92.00.00,3.1.90.92.00 - Despesas de Exercícios Anteriores,12,9,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.92.00.00,3.1.90.92.00.00 - Despesas de Exercícios Anteriores,6,6,4,2014,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,42,24,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.94.00.00,3.1.90.94.00.00 - Indenizações e Restituições Trabalhistas,12,9,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.96.00.00,3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado,21,10,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.96.00.00,3.1.90.96.00.00 - Ressarcimento de Despesas de Pessoal Requisitado,4,4,4,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.99.00.00,3.1.90.99.00 - A Classificar,46,27,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.90.99.00.00,3.1.90.99.00.00 - A Classificar,11,6,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.1.93.00.00.00,"3.1.93.00.00 - Aplicação direta decorrente de operação de Órgãos, fundos e entidades integrantes dos OFSS com Consórcio Público do qual o Ente participe",1,1,1,2024,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.2.00.00.00.00,3.2.00.00.00 - Juros e Encargos da Dívida,83,46,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.2.00.00.00.00,3.2.00.00.00.00 - Juros e Encargos da Dívida,29,23,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.2.90.00.00.00,3.2.90.00.00 - Aplicações Diretas,77,45,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.2.90.00.00.00,3.2.90.00.00.00 - Aplicações Diretas,27,22,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.2.90.21.00.00,3.2.90.21.00 - Juros sobre a Dívida por Contrato,64,41,7,2018,2024
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.2.90.21.00.00,3.2.90.21.00.00 - Juros sobre a Dívida por Contrato,22,18,5,2013,2017
Anexo I-F,Restos a Pagar Não Processados Cancelados,DO3.2.90.22.00.00,3.2.90.22.00 - Outros Encargos sobre a Dívida por Contrato,17,8,7,2018,2024
