Data de Referência,Ano,Nível Territorial,Cód. Munic,Município,Mesorregião,VPs,Mesos,Tipo PIB,Indicador,Valor
2028-01-01,2028,Município,421545,Sangão,Sul Catarinense,Litoral Sul,,Projeção,PIB,885817358.261968
2028-01-01,2028,Município,421560,Santa Rosa de Lima,Sul Catarinense,Litoral Sul,,Projeção,PIB,117939376.1037709
2028-01-01,2028,Município,421565,Santa Rosa do Sul,Sul Catarinense,Sul,,Projeção,PIB,310596462.9685268
2028-01-01,2028,Município,421760,Siderópolis,Sul Catarinense,Sul,,Projeção,PIB,903087733.4394287
2028-01-01,2028,Município,421770,Sombrio,Sul Catarinense,Sul,,Projeção,PIB,1406334011.758153
2028-01-01,2028,Município,421640,São João do Sul,Sul Catarinense,Sul,,Projeção,PIB,504121465.9546846
2028-01-01,2028,Município,421700,São Ludgero,Sul Catarinense,Litoral Sul,,Projeção,PIB,1380110260.766764
2028-01-01,2028,Município,421710,São Martinho,Sul Catarinense,Litoral Sul,,Projeção,PIB,156752656.6703635
2028-01-01,2028,Município,421810,Timbé do Sul,Sul Catarinense,Sul,,Projeção,PIB,201063452.8706827
2028-01-01,2028,Município,421835,Treviso,Sul Catarinense,Sul,,Projeção,PIB,181614626.3132259
2028-01-01,2028,Município,421840,Treze de Maio,Sul Catarinense,Litoral Sul,,Projeção,PIB,267613603.2214345
2028-01-01,2028,Município,421870,Tubarão,Sul Catarinense,Litoral Sul,,Projeção,PIB,6482090307.651188
2028-01-01,2028,Município,421880,Turvo,Sul Catarinense,Sul,,Projeção,PIB,1108867395.408998
2028-01-01,2028,Município,421900,Urussanga,Sul Catarinense,Sul,,Projeção,PIB,1320786596.855188
2028-01-01,2028,Município,420020,Agrolândia,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,565003318.243081
2028-01-01,2028,Município,420030,Agronômica,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,319532947.9637731
2028-01-01,2028,Município,420125,Apiúna,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,529851656.3536225
2028-01-01,2028,Município,420170,Ascurra,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,337219399.2155595
2028-01-01,2028,Município,420180,Atalanta,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,154113176.185093
2028-01-01,2028,Município,420190,Aurora,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,605356509.7205648
2028-01-01,2028,Município,420200,Balneário Camboriú,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,10743250017.78541
2028-01-01,2028,Município,421280,Balneário Piçarras,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,3087996163.547749
2028-01-01,2028,Município,420210,Barra Velha,Vale do Itajai,Vale do Itapocu,,Projeção,PIB,3515622138.557196
2028-01-01,2028,Município,420220,Benedito Novo,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,567066048.4534714
2028-01-01,2028,Município,420240,Blumenau,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,26361211675.29694
2028-01-01,2028,Município,420245,Bombinhas,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,1494199181.339545
2028-01-01,2028,Município,420270,Botuverá,Vale do Itajai,Vale do Itajaí Mirim,,Projeção,PIB,756218383.7348922
2028-01-01,2028,Município,420285,Braço do Trombudo,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,300726991.5968103
2028-01-01,2028,Município,420290,Brusque,Vale do Itajai,Vale do Itajaí Mirim,,Projeção,PIB,13044774780.25364
2028-01-01,2028,Município,420320,Camboriú,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,3601783293.739527
2028-01-01,2028,Município,420419,Chapadão do Lageado,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,166031171.2332247
2028-01-01,2028,Município,420510,Dona Emma,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,212733166.495998
2028-01-01,2028,Município,420515,Doutor Pedrinho,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,221825632.3240674
2028-01-01,2028,Município,420590,Gaspar,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,6044353611.476858
2028-01-01,2028,Município,420630,Guabiruba,Vale do Itajai,Vale do Itajaí Mirim,,Projeção,PIB,1905655401.830645
2028-01-01,2028,Município,420690,Ibirama,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,828997561.2615827
2028-01-01,2028,Município,420710,Ilhota,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,1587516814.652444
2028-01-01,2028,Município,420740,Imbuia,Vale do Itajai,Vale do Itajaí Mirim,,Projeção,PIB,367859491.0865649
2028-01-01,2028,Município,420750,Indaial,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,5210160709.729984
2028-01-01,2028,Município,420820,Itajaí,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,89570127237.62424
2028-01-01,2028,Município,420830,Itapema,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,4992231587.382765
2028-01-01,2028,Município,420850,Ituporanga,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,1839229968.046336
2028-01-01,2028,Município,420915,José Boiteux,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,134431043.9776157
2028-01-01,2028,Município,420950,Laurentino,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,682626520.3190162
2028-01-01,2028,Município,420990,Lontras,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,706799981.0036682
2028-01-01,2028,Município,421000,Luiz Alves,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,1377874059.992098
2028-01-01,2028,Município,421085,Mirim Doce,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,113086579.2776242
2028-01-01,2028,Município,421130,Navegantes,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,11802185612.93966
2028-01-01,2028,Município,421250,Penha,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,1682546706.476761
2028-01-01,2028,Município,421270,Petrolândia,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,279914133.7205669
2028-01-01,2028,Município,421320,Pomerode,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,3811054069.743584
2028-01-01,2028,Município,421350,Porto Belo,Vale do Itajai,Foz do Rio Itajaí,,Projeção,PIB,2636656456.957687
2028-01-01,2028,Município,421370,Pouso Redondo,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,1088361477.16883
2028-01-01,2028,Município,421400,Presidente Getúlio,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,1330785159.949013
2028-01-01,2028,Município,421410,Presidente Nereu,Vale do Itajai,Vale do Itajaí Mirim,,Projeção,PIB,81650484.3557411
2028-01-01,2028,Município,421450,Rio do Campo,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,284205463.1647668
2028-01-01,2028,Município,421460,Rio do Oeste,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,376866999.8785763
2028-01-01,2028,Município,421480,Rio do Sul,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,5204719556.164178
2028-01-01,2028,Município,421470,Rio dos Cedros,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,611918414.1045488
2028-01-01,2028,Município,421510,Rodeio,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,488092717.2050632
2028-01-01,2028,Município,421530,Salete,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,434076977.9233073
2028-01-01,2028,Município,421635,São João do Itaperiú,Vale do Itajai,Vale do Itapocu,,Projeção,PIB,565836305.2374841
2028-01-01,2028,Município,421780,Taió,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,1139478057.528802
2028-01-01,2028,Município,421820,Timbó,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,2939294850.33091
2028-01-01,2028,Município,421860,Trombudo Central,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,506169831.7897481
2028-01-01,2028,Município,421920,Vidal Ramos,Vale do Itajai,Vale do Itajaí Mirim,,Projeção,PIB,445584461.6991712
2028-01-01,2028,Município,421940,Witmarsum,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,224435222.9723764
2029-01-01,2029,Município,420070,Alfredo Wagner,Grande Florianópolis,Sudeste,,Projeção,PIB,445842649.7416827
2029-01-01,2029,Município,420090,Angelina,Grande Florianópolis,Sudeste,,Projeção,PIB,198508821.2825013
2029-01-01,2029,Município,420110,Anitápolis,Grande Florianópolis,Sudeste,,Projeção,PIB,113324654.9152181
2029-01-01,2029,Município,420120,Antônio Carlos,Grande Florianópolis,Sudeste,,Projeção,PIB,1376818398.610517
2029-01-01,2029,Município,420230,Biguaçu,Grande Florianópolis,Sudeste,,Projeção,PIB,4087753756.09891
2029-01-01,2029,Município,420370,Canelinha,Grande Florianópolis,Sudeste,,Projeção,PIB,504532706.4883522
2029-01-01,2029,Município,420540,Florianópolis,Grande Florianópolis,Sudeste,,Projeção,PIB,33563776460.11953
2029-01-01,2029,Município,420600,Governador Celso Ramos,Grande Florianópolis,Sudeste,,Projeção,PIB,866695876.3443652
2029-01-01,2029,Município,420980,Leoberto Leal,Grande Florianópolis,Vale do Itajaí Mirim,,Projeção,PIB,181225291.5344393
2029-01-01,2029,Município,421020,Major Gercino,Grande Florianópolis,Vale do Itajaí Mirim,,Projeção,PIB,85261610.65923159
2029-01-01,2029,Município,421150,Nova Trento,Grande Florianópolis,Vale do Itajaí Mirim,,Projeção,PIB,1207041957.235245
2029-01-01,2029,Município,421190,Palhoça,Grande Florianópolis,Sudeste,,Projeção,PIB,14312449547.24226
2029-01-01,2029,Município,421230,Paulo Lopes,Grande Florianópolis,Sudeste,,Projeção,PIB,472686294.564137
2029-01-01,2029,Município,421430,Rancho Queimado,Grande Florianópolis,Sudeste,,Projeção,PIB,262860660.636165
2029-01-01,2029,Município,421570,Santo Amaro da Imperatriz,Grande Florianópolis,Sudeste,,Projeção,PIB,2216136842.342983
2029-01-01,2029,Município,421590,São Bonifácio,Grande Florianópolis,Sudeste,,Projeção,PIB,351428232.8032286
2029-01-01,2029,Município,421660,São José,Grande Florianópolis,Sudeste,,Projeção,PIB,17972397102.78088
2029-01-01,2029,Município,421630,São João Batista,Grande Florianópolis,Sudeste,,Projeção,PIB,1586934809.955226
2029-01-01,2029,Município,421725,São Pedro de Alcântara,Grande Florianópolis,Sudeste,,Projeção,PIB,170853318.9663163
2029-01-01,2029,Município,421800,Tijucas,Grande Florianópolis,Sudeste,,Projeção,PIB,5073713613.309719
2029-01-01,2029,Município,420060,Águas Mornas,Grande Florianópolis,Sudeste,,Projeção,PIB,299591107.6276047
2029-01-01,2029,Município,420130,Araquari,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,20745292467.68709
2029-01-01,2029,Município,420205,Balneário Barra do Sul,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,392494124.4463395
2029-01-01,2029,Município,420213,Bela Vista do Toldo,Norte Catarinense,Centro-Norte,,Projeção,PIB,284144154.984083
2029-01-01,2029,Município,420330,Campo Alegre,Norte Catarinense,Planalto Norte,,Projeção,PIB,1035115222.704439
2029-01-01,2029,Município,420380,Canoinhas,Norte Catarinense,Centro-Norte,,Projeção,PIB,2804159200.292082
2029-01-01,2029,Município,420450,Corupá,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,1263659284.110622
2029-01-01,2029,Município,420580,Garuva,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,3030638789.29532
2029-01-01,2029,Município,420650,Guaramirim,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,3982218807.370844
2029-01-01,2029,Município,420790,Irineópolis,Norte Catarinense,Centro-Norte,,Projeção,PIB,725148435.3335207
2029-01-01,2029,Município,420810,Itaiópolis,Norte Catarinense,Planalto Norte,,Projeção,PIB,1709075703.423645
2029-01-01,2029,Município,420845,Itapoá,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,3879323369.267071
2029-01-01,2029,Município,420890,Jaraguá do Sul,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,17357759476.71094
2029-01-01,2029,Município,420910,Joinville,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,57536685763.20702
2029-01-01,2029,Município,421010,Mafra,Norte Catarinense,Planalto Norte,,Projeção,PIB,3601636922.55571
2029-01-01,2029,Município,421030,Major Vieira,Norte Catarinense,Centro-Norte,,Projeção,PIB,457130659.9260782
2029-01-01,2029,Município,421060,Massaranduba,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,1219959130.643855
2029-01-01,2029,Município,421110,Monte Castelo,Norte Catarinense,Planalto Norte,,Projeção,PIB,334919365.1042907
2029-01-01,2029,Município,421220,Papanduva,Norte Catarinense,Planalto Norte,,Projeção,PIB,1376638323.820299
2029-01-01,2029,Município,421360,Porto União,Norte Catarinense,Centro-Norte,,Projeção,PIB,1509762312.027667
2029-01-01,2029,Município,421500,Rio Negrinho,Norte Catarinense,Planalto Norte,,Projeção,PIB,1731495642.19249
2029-01-01,2029,Município,421567,Santa Terezinha,Norte Catarinense,Alto Vale do Itajaí,,Projeção,PIB,377518913.621269
2029-01-01,2029,Município,421740,Schroeder,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,1070783244.538134
2029-01-01,2029,Município,421580,São Bento do Sul,Norte Catarinense,Planalto Norte,,Projeção,PIB,5304082132.03906
2029-01-01,2029,Município,421620,São Francisco do Sul,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,12791369482.34957
2029-01-01,2029,Município,421825,Timbó Grande,Norte Catarinense,Centro-Norte,,Projeção,PIB,350125013.9499353
2029-01-01,2029,Município,421830,Três Barras,Norte Catarinense,Centro-Norte,,Projeção,PIB,2646448404.982151
2029-01-01,2029,Município,420010,Abelardo Luz,Oeste Catarinense,Oeste,,Projeção,PIB,1128718225.844655
2029-01-01,2029,Município,420075,Alto Bela Vista,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,85333489.70802633
2029-01-01,2029,Município,420080,Anchieta,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,265969038.4214716
2029-01-01,2029,Município,420127,Arabutã,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,512611941.7318261
2029-01-01,2029,Município,420160,Arroio Trinta,Oeste Catarinense,Centro-Norte,,Projeção,PIB,162764302.3892118
2029-01-01,2029,Município,420165,Arvoredo,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,249796114.5471663
2029-01-01,2029,Município,420208,Bandeirante,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,161220000.6788406
2029-01-01,2029,Município,420209,Barra Bonita,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,69628264.65563364
2029-01-01,2029,Município,420215,Belmonte,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,94993749.71207155
2029-01-01,2029,Município,420253,Bom Jesus,Oeste Catarinense,Oeste,,Projeção,PIB,235579984.8950931
2029-01-01,2029,Município,420257,Bom Jesus do Oeste,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,99491838.32158223
2029-01-01,2029,Município,420310,Caibi,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,432951238.3284847
2029-01-01,2029,Município,420315,Calmon,Oeste Catarinense,Centro-Norte,,Projeção,PIB,124476654.6146918
2029-01-01,2029,Município,420350,Campo Erê,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,531106786.7862223
2029-01-01,2029,Município,420390,Capinzal,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,1657825823.509837
2029-01-01,2029,Município,420400,Catanduvas,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,791500852.0606297
2029-01-01,2029,Município,420410,Caxambu do Sul,Oeste Catarinense,Oeste,,Projeção,PIB,242875380.4800025
2029-01-01,2029,Município,420300,Caçador,Oeste Catarinense,Centro-Norte,,Projeção,PIB,5978277132.759826
2029-01-01,2029,Município,420420,Chapecó,Oeste Catarinense,Oeste,,Projeção,PIB,21810424373.91563
2029-01-01,2029,Município,420430,Concórdia,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,6281492566.559726
2029-01-01,2029,Município,420435,Cordilheira Alta,Oeste Catarinense,Oeste,,Projeção,PIB,622351126.118901
2029-01-01,2029,Município,420440,Coronel Freitas,Oeste Catarinense,Oeste,,Projeção,PIB,497488725.5561097
2029-01-01,2029,Município,420445,Coronel Martins,Oeste Catarinense,Oeste,,Projeção,PIB,74953818.3199174
2029-01-01,2029,Município,420470,Cunha Porã,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,1169129606.051175
2029-01-01,2029,Município,420475,Cunhataí,Oeste Catarinense,Oeste,,Projeção,PIB,125477707.8523232
2029-01-01,2029,Município,420490,Descanso,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,394426203.6364293
2029-01-01,2029,Município,420500,Dionísio Cerqueira,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,834156619.002019
2029-01-01,2029,Município,420517,Entre Rios,Oeste Catarinense,Oeste,,Projeção,PIB,81889033.60755068
2029-01-01,2029,Município,420520,Erval Velho,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,277900254.902552
2029-01-01,2029,Município,420530,Faxinal dos Guedes,Oeste Catarinense,Oeste,,Projeção,PIB,846768493.9033978
2029-01-01,2029,Município,420535,Flor do Sertão,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,119221748.9408743
2029-01-01,2029,Município,420543,Formosa do Sul,Oeste Catarinense,Oeste,,Projeção,PIB,114377629.148882
2029-01-01,2029,Município,420550,Fraiburgo,Oeste Catarinense,Centro-Norte,,Projeção,PIB,1513960498.178213
2029-01-01,2029,Município,420560,Galvão,Oeste Catarinense,Oeste,,Projeção,PIB,139957696.4777998
2029-01-01,2029,Município,420640,Guaraciaba,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,698769147.220977
2029-01-01,2029,Município,420660,Guarujá do Sul,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,299057837.6839851
2029-01-01,2029,Município,420665,Guatambú,Oeste Catarinense,Oeste,,Projeção,PIB,833405768.9127306
2029-01-01,2029,Município,420670,Herval d'Oeste,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,731881795.9646219
2029-01-01,2029,Município,420675,Ibiam,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,97296412.34396654
2029-01-01,2029,Município,420680,Ibicaré,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,184881296.4445603
2029-01-01,2029,Município,420757,Iomerê,Oeste Catarinense,Centro-Norte,,Projeção,PIB,486188079.3390371
2029-01-01,2029,Município,420760,Ipira,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,140764703.157916
2029-01-01,2029,Município,420765,Iporã do Oeste,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,560383784.708982
2029-01-01,2029,Município,420768,Ipuaçu,Oeste Catarinense,Oeste,,Projeção,PIB,449281574.9317811
2029-01-01,2029,Município,420770,Ipumirim,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,647992824.4211044
2029-01-01,2029,Município,420775,Iraceminha,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,314562920.4020253
2029-01-01,2029,Município,420780,Irani,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,364223068.4770191
2029-01-01,2029,Município,420785,Irati,Oeste Catarinense,Oeste,,Projeção,PIB,82024303.14838803
2029-01-01,2029,Município,420840,Itapiranga,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,1664657029.984228
2029-01-01,2029,Município,420800,Itá,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,619475099.2251682
2029-01-01,2029,Município,420860,Jaborá,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,249027675.3728261
2029-01-01,2029,Município,420895,Jardinópolis,Oeste Catarinense,Oeste,,Projeção,PIB,87860537.5629037
2029-01-01,2029,Município,420900,Joaçaba,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,2881875275.344957
2029-01-01,2029,Município,420917,Jupiá,Oeste Catarinense,Oeste,,Projeção,PIB,124711475.7847889
2029-01-01,2029,Município,420920,Lacerdópolis,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,193761610.5186142
2029-01-01,2029,Município,420945,Lajeado Grande,Oeste Catarinense,Oeste,,Projeção,PIB,128062937.1095121
