exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,_periodo,_anexo
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência Comunitária,1012220.85,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Previdência Social,24390191.52,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Previdência do Regime Estatutário,24390191.52,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Saúde,82010043.13,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Atenção Básica,75850573.63,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Vigilância Epidemiológica,483600.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Alimentação e Nutrição,5675869.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Educação,126338935.05,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Ensino Fundamental,87403930.61,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Ensino Profissional,148837.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Ensino Superior,1758250.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Educação Infantil,36031422.31,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Educação de Jovens e Adultos,621644.63,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Educação Especial,374850.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Cultura,3881721.83,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Difusão Cultural,3881721.83,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Urbanismo,59668819.57,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Infra-Estrutura Urbana,39234983.75,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Serviços Urbanos,20265980.19,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Transportes Coletivos Urbanos,167855.63,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Habitação,1941762.89,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Habitação Urbana,1941762.89,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Saneamento,50277959.95,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Saneamento Básico Urbano,50277959.95,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Gestão Ambiental,63206.33,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Preservação e Conservação Ambiental,63206.33,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Agricultura,3680768.27,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Abastecimento,333377.21,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Extensão Rural,3347391.06,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Indústria,1245655.75,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Promoção Industrial,1245655.75,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Comércio e Serviços,995082.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Turismo,995082.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Transporte,20488896.16,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Transporte Rodoviário,20488896.16,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Desporto e Lazer,4369310.84,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Desporto Comunitário,4369310.84,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Encargos Especiais,13246093.58,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Serviço da Dívida Interna,9906587.06,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,FU28 - Demais Subfunções,3339506.52,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Reserva de Contingência,3212228.17,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),18868837.53,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,TOTAL (III) = (I + II),461984801.58,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),54076824.96,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Legislativa,892747.16,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Ação Legislativa,892747.16,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Administração,4203189.57,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,FU04 - Administração Geral,2746908.51,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Administração Financeira,1191761.3,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Tecnologia da Informação,6000.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,FU04 - Demais Subfunções,258519.76,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Segurança Pública,494484.82,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Policiamento,303574.85,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Defesa Civil,190909.97,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Assistência Social,1343426.51,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Assistência ao Idoso,66430.8,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Assistência à Criança e ao Adolescente,1120649.58,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Assistência Comunitária,156346.13,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Previdência Social,3478535.08,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Previdência do Regime Estatutário,3478535.08,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Saúde,12358274.06,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Atenção Básica,10902959.29,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Vigilância Epidemiológica,169259.63,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Alimentação e Nutrição,1286055.14,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Educação,17579445.94,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Ensino Fundamental,12079289.22,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Ensino Profissional,10148.6,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Ensino Superior,491294.38,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Educação Infantil,4910095.14,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Educação de Jovens e Adultos,69178.6,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Educação Especial,19440.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Cultura,649450.6,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Difusão Cultural,649450.6,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Urbanismo,2372351.54,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Infra-Estrutura Urbana,781460.12,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Serviços Urbanos,1590891.42,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Habitação,8016.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Habitação Urbana,8016.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Saneamento,4163052.88,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Saneamento Básico Urbano,4163052.88,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Gestão Ambiental,1087.56,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Preservação e Conservação Ambiental,1087.56,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Agricultura,662564.06,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Abastecimento,13929.29,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Extensão Rural,648634.77,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Indústria,360629.47,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Promoção Industrial,360629.47,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Transporte,3296766.8,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Transporte Rodoviário,3296766.8,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Desporto e Lazer,699558.07,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Desporto Comunitário,699558.07,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Encargos Especiais,1513244.84,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,Serviço da Dívida Interna,819060.58,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,FU28 - Demais Subfunções,694184.26,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),3924959.34,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesas,TOTAL (III) = (I + II),58001784.3,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),280956209.47,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesas,Legislativa,4728407.57,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesas,Ação Legislativa,4728407.57,5,RREO-Anexo 02
